1	59760000	0.5095541401273885
1	59760001	0.5095541401273885
1	59760002	0.5159235668789809
1	59760003	0.5159235668789809
1	59760004	0.5095541401273885
1	59760005	0.535031847133758
1	59760006	0.535031847133758
1	59760007	0.5286624203821656
1	59760008	0.5159235668789809
1	59760009	0.5159235668789809
1	59760010	0.5159235668789809
1	59760011	0.5095541401273885
1	59760012	0.5095541401273885
1	59760013	0.5095541401273885
1	59760014	0.5095541401273885
1	59760015	0.5095541401273885
1	59760016	0.5095541401273885
1	59760017	0.5095541401273885
1	59760018	0.5159235668789809
1	59760019	0.5159235668789809
1	59760020	0.5159235668789809
1	59760021	0.5095541401273885
1	59760022	0.5286624203821656
1	59760023	0.5222929936305732
1	59760024	0.5222929936305732
1	59760025	0.5222929936305732
1	59760026	0.5159235668789809
1	59760027	0.5159235668789809
1	59760028	0.5159235668789809
1	59760029	0.5222929936305732
1	59760030	0.5222929936305732
1	59760031	0.5222929936305732
1	59760032	0.5222929936305732
1	59760033	0.5286624203821656
1	59760034	0.5286624203821656
1	59760035	0.5286624203821656
1	59760036	0.535031847133758
1	59760037	0.535031847133758
1	59760038	0.5286624203821656
1	59760039	0.5286624203821656
1	59760040	0.5286624203821656
1	59760041	0.5286624203821656
1	59760042	0.5286624203821656
1	59760043	0.5286624203821656
1	59760044	0.5286624203821656
1	59760045	0.5286624203821656
1	59760046	0.535031847133758
1	59760047	0.535031847133758
1	59760048	0.5286624203821656
1	59760049	0.5159235668789809
1	59760050	0.5222929936305732
1	59760051	0.5222929936305732
1	59760052	0.5222929936305732
1	59760053	0.5222929936305732
1	59760054	0.49044585987261147
1	59760055	0.49044585987261147
1	59760056	0.49044585987261147
1	59760057	0.49044585987261147
1	59760058	0.49044585987261147
1	59760059	0.49044585987261147
1	59760060	0.4840764331210191
1	59760061	0.4840764331210191
1	59760062	0.4968152866242038
1	59760063	0.5031847133757962
1	59760064	0.5031847133757962
1	59760065	0.5031847133757962
1	59760066	0.5031847133757962
1	59760067	0.5095541401273885
1	59760068	0.5095541401273885
1	59760069	0.5031847133757962
1	59760070	0.49044585987261147
1	59760071	0.4713375796178344
1	59760072	0.4713375796178344
1	59760073	0.49044585987261147
1	59760074	0.4840764331210191
1	59760075	0.4585987261146497
1	59760076	0.46496815286624205
1	59760077	0.47770700636942676
1	59760078	0.47770700636942676
1	59760079	0.47770700636942676
1	59760080	0.47770700636942676
1	59760081	0.47770700636942676
1	59760082	0.4713375796178344
1	59760083	0.4713375796178344
1	59760084	0.4713375796178344
1	59760085	0.43312101910828027
1	59760086	0.43312101910828027
1	59760087	0.42038216560509556
1	59760088	0.42038216560509556
1	59760089	0.42038216560509556
1	59760090	0.42038216560509556
1	59760091	0.42038216560509556
1	59760092	0.42038216560509556
1	59760093	0.42038216560509556
1	59760094	0.4140127388535032
1	59760095	0.4140127388535032
1	59760096	0.4140127388535032
1	59760097	0.40764331210191085
1	59760098	0.42038216560509556
1	59760099	0.42038216560509556
1	59760100	0.42038216560509556
1	59760101	0.42038216560509556
1	59760102	0.42038216560509556
1	59760103	0.4140127388535032
1	59760104	0.40764331210191085
1	59760105	0.40764331210191085
1	59760106	0.4267515923566879
1	59760107	0.43312101910828027
1	59760108	0.43312101910828027
1	59760109	0.43312101910828027
1	59760110	0.43312101910828027
1	59760111	0.4267515923566879
1	59760112	0.4267515923566879
1	59760113	0.4267515923566879
1	59760114	0.4267515923566879
1	59760115	0.4267515923566879
1	59760116	0.4267515923566879
1	59760117	0.4267515923566879
1	59760118	0.43312101910828027
1	59760119	0.4267515923566879
1	59760120	0.42038216560509556
1	59760121	0.42038216560509556
1	59760122	0.4267515923566879
1	59760123	0.4267515923566879
1	59760124	0.40764331210191085
1	59760125	0.3821656050955414
1	59760126	0.37579617834394907
1	59760127	0.36305732484076436
1	59760128	0.35031847133757965
1	59760129	0.32484076433121023
1	59760130	0.32484076433121023
1	59760131	0.32484076433121023
1	59760132	0.3121019108280255
1	59760133	0.3121019108280255
1	59760134	0.3184713375796179
1	59760135	0.356687898089172
1	59760136	0.356687898089172
1	59760137	0.356687898089172
1	59760138	0.36305732484076436
1	59760139	0.3694267515923567
1	59760140	0.36305732484076436
1	59760141	0.356687898089172
1	59760142	0.33757961783439494
1	59760143	0.356687898089172
1	59760144	0.36305732484076436
1	59760145	0.36305732484076436
1	59760146	0.36305732484076436
1	59760147	0.36305732484076436
1	59760148	0.36305732484076436
1	59760149	0.36305732484076436
1	59760150	0.3821656050955414
1	59760151	0.3885350318471338
1	59760152	0.39490445859872614
1	59760153	0.39490445859872614
1	59760154	0.3885350318471338
1	59760155	0.3694267515923567
1	59760156	0.36305732484076436
1	59760157	0.36305732484076436
1	59760158	0.33757961783439494
1	59760159	0.3439490445859873
1	59760160	0.37579617834394907
1	59760161	0.3885350318471338
1	59760162	0.39490445859872614
1	59760163	0.39490445859872614
1	59760164	0.4012738853503185
1	59760165	0.4012738853503185
1	59760166	0.39490445859872614
1	59760167	0.3885350318471338
1	59760168	0.3885350318471338
1	59760169	0.3885350318471338
1	59760170	0.3885350318471338
1	59760171	0.4140127388535032
1	59760172	0.4140127388535032
1	59760173	0.4267515923566879
1	59760174	0.445859872611465
1	59760175	0.445859872611465
1	59760176	0.445859872611465
